,review
12254,highly recommend
12255,nan
12256,nan
12257,nan
12258,nan
12259,nan
12260,nan
12261,nan
12262,nan
12263,nan
12264,nan
12265,nan
12266,nan
12267,nan
12268,nan
12269,liked girl train enjoy page turning mystery think know going happen surpriseif liked girl train enjoy page turning mystery think know going happen surprise
12270,nan
12271,nan
12272,nan
12273,loved
12274,nan
12275,nan
12276,loved
12277,nan
12278,spoiler alert hello dad
12279,could give seven star would
12280,nan
12281,douze point
12282,one flesh one end
12283,nan
12284,nan
12285,nan
12286,nan
12287,nan
12288,nan
12289,nan
12290,nan
12291,nan
12292,nan
12293,nan
12294,nan
12295,nan
12296,nan
12297,beginning sabetha omiddle sabetha dend sabetha
12298,nan
12299,nan
12300,
12301,nan
12302,nan
12303,nan
12304,nan
12305,nan
12306,nan
12307,nan
12308,nan
12309,nan
12310,nan
12311,nan
12312,nan
12313,nan
12314,nan
12315,nan
12316,nan
12317,nan
12318,nan
12319,nan
12320,nan
12321,nan
12322,nan
12323,nan
12324,nan
12325,nan
12326,nan
12327,nan
12328,nan
12329,nan
12330,nan
12331,nan
12332,nan
12333,nan
12334,nan
12335,nan
12336,nan
12337,nan
12338,nan
12339,nan
12340,nan
12341,nan
12342,nan
12343,nan
12344,nan
12345,nan
12346,nan
12347,nan
12348,nan
12349,nan
12350,nan
12351,nan
12352,nan
12353,nan
12354,nan
12355,nan
12356,nan
12357,nan
12358,nan
12359,nan
12360,nan
12361,nan
12362,nan
12363,nan
12364,nan
12365,nan
12366,nan
12367,nan
12368,nan
12369,nan
12370,nan
12371,nan
12372,nan
12373,nan
12374,nan
12375,nan
12376,nan
12377,nan
12378,nan
12379,nan
12380,nan
12381,nan
12382,nan
12383,nan
12384,nan
12385,nan
12386,nan
12387,nan
12388,nan
12389,nan
12390,nan
12391,nan
12392,nan
12393,nan
12394,nan
12395,nan
12396,nan
12397,nan
12398,nan
12399,thought gone girl intriguing story couple unexpected twist frankly guessed easy completed thought gone girl intriguing story couple unexpected twist frankly guessed easy completed sitting
12400,nan
12401,nan
12402,nan
12403,nan
12404,nan
12405,nan
12406,nan
12407,nan
12408,nan
12409,nan
12410,nan
12411,nan
12412,nan
12413,nan
12414,nan
12415,nan
12416,nan
12417,nan
12418,nan
12419,nan
12420,nan
12421,nan
12422,nan
12423,nan
12424,nan
12425,nan
12426,nan
12427,nan
12428,nan
12429,nan
12430,nan
12431,nan
12432,nan
12433,nan
12434,nan
12435,nan
12436,nan
12437,nan
12438,nan
12439,nan
12440,nan
12441,nan
12442,nan
12443,nan
12444,nan
12445,nan
12446,nan
12447,nan
12448,nan
12449,nan
12450,nan
12451,nan
12452,nan
12453,nan
12454,nan
12455,nan
12456,nan
12457,nan
12458,nan
12459,nan
12460,nan
12461,nan
12462,nan
12463,nan
12464,nan
12465,nan
12466,nan
12467,nan
12468,good story unique interesting loved every second
12469,nan
12470,nan
12471,nan
12472,nan
12473,nan
12474,nan
12475,nan
12476,nan
12477,nan
12478,nan
12479,nan
12480,nan
12481,nan
12482,nan
12483,nan
12484,nan
12485,nan
12486,nan
12487,nan
12488,nan
12489,nan
12490,nan
12491,nan
12492,nan
12493,nan
12494,nan
12495,nan
12496,nan
12497,nan
12498,nan
12499,nan
12500,nan
12501,nan
12502,nan
12503,nan
12504,nan
12505,nan
12506,nan
12507,nan
12508,nan
12509,nan
12510,nan
12511,nan
12512,nan
12513,nan
12514,nan
12515,nan
12516,nan
12517,nan
12518,nan
12519,nan
12520,nan
12521,nan
12522,love wait next one
12523,nan
12524,nan
12525,nan
12526,nan
12527,nan
12528,nan
12529,nan
12530,nan
12531,nan
12532,nan
12533,nan
12534,nan
12535,nan
12536,nan
12537,nan
12538,nan
12539,nan
12540,nan
12541,nan
12542,nan
12543,nan
12544,nan
12545,nan
12546,nan
12547,nan
12548,nan
12549,nan
12550,nan
12551,nan
12552,nan
12553,nan
12554,nan
12555,nan
12556,nan
12557,nan
12558,nan
12559,nan
12560,nan
12561,nan
12562,nan
12563,nan
12564,nan
12565,nan
12566,nan
12567,nan
12568,nan
12569,nan
12570,nan
12571,nan
12572,nan
12573,nan
12574,nan
12575,nan
12576,nan
12577,nan
12578,nan
12579,nan
12580,nan
12581,nan
12582,nan
12583,nan
12584,nan
12585,nan
12586,nan
12587,nan
12588,nan
12589,nan
12590,nan
12591,nan
12592,nan
12593,nan
12594,nan
12595,nan
12596,nan
12597,nan
12598,nan
12599,nan
12600,nan
12601,nan
12602,nan
12603,nan
12604,nan
12605,nan
12606,nan
12607,nan
12608,nan
12609,nan
12610,nan
12611,nan
12612,nan
12613,nan
12614,nan
12615,nan
12616,nan
12617,nan
12618,nan
12619,nan
12620,nan
12621,nan
12622,nan
12623,nan
12624,nan
12625,nan
12626,disarmingly easy spite difficult themesqueenie extremely attaching heartbreaking see going deeper spiral selfdisarmingly easy spite difficult themesqueenie extremely attaching heartbreaking see going deeper spiral self destruction telling story light heartedness might think really okay hit rock bottom crack completely better rebuild
12627,thrillingthe twist great pace kept turning page hungry great
12628,nan
12629,nan
12630,nan
12631,nan
12632,nan
12633,nan
12634,nan
12635,nan
12636,nan
12637,nan
12638,nan
12639,nan
12640,nan
12641,nan
12642,nan
12643,nan
12644,nan
12645,nan
12646,nan
12647,nan
12648,nan
12649,nan
12650,nan
12651,nan
12652,nan
12653,nan
12654,nan
12655,nan
12656,nan
12657,nan
12658,nan
12659,nan
12660,nan
12661,nan
12662,nan
12663,nan
12664,nan
12665,nan
12666,nan
12667,nan
12668,nan
12669,nan
12670,nan
12671,nan
12672,nan
12673,nan
12674,nan
12675,nan
12676,nan
12677,nan
12678,nan
12679,nan
12680,nan
12681,nan
12682,nan
12683,nan
12684,nan
12685,nan
12686,nan
12687,nan
12688,nan
12689,nan
12690,nan
12691,nan
12692,nan
12693,nan
12694,nan
12695,nan
12696,nan
12697,nan
12698,nan
12699,nan
12700,nan
12701,nan
12702,nan
12703,nan
12704,nan
12705,nan
12706,nan
12707,nan
12708,nan
12709,nan
12710,nan
12711,nan
12712,nan
12713,nan
12714,nan
12715,nan
12716,nan
12717,nan
12718,nan
12719,nan
12720,nan
12721,nan
12722,nan
12723,nan
12724,nan
12725,nan
12726,nan
12727,excellent gripping whole way one chapter ended without cliffhanger think well character righjust excellent gripping whole way one chapter ended without cliffhanger think well character right amount lose track ending satisfying disappointed reveals played also loved continuity previous easiest story wise point make good thriller
12728,enjoyed overall thought pacing good june athena character well thought liked story went thougenjoyed overall thought pacing good june athena character well thought liked story went thought ending fine june slowly going crazy fun find super exciting wow especially considering heard hoped
12729,someone enjoys xkcd exactly expected interesting funny ever occasionally head lol part reasonas someone enjoys xkcd exactly expected interesting funny ever occasionally head lol part reason time many number hahaha always understandable well explained though randall friend fantastic
12730,enjoy overall plenty character much get confused story well linked plenty wee cliff hanger cdid enjoy overall plenty character much get confused story well linked plenty wee cliff hanger chapter unexpecteds however something ending although well formed tied together something felt unsatisfying put finger overall good would
12731,enjoy much alice feeney bit predictable side still well well formed charactdidn enjoy much alice feeney bit predictable side still well well formed character plan anyway
12732,nan
12733,take long one thoroughly enjoyed character well cultural reference set scene ovedidn take long one thoroughly enjoyed character well cultural reference set scene overused making cringey like seen lately story well paced still ensuring character relationship fully developed explored one part particularly got emotionally iykyk exclaimed husband like anymore course utter exaggerated lie part got right feel really enjoyed main character female programmer video game reference whole lot fun
12734,working way friend recommendation really enjoyed one long admit story dworking way friend recommendation really enjoyed one long admit story drag good wee twist towards end epic exciting battle continuation good character building previous loved
12735,nan
12736,nan
12737,nan
12738,nan
12739,best age well developed character really well paced inter connected story kept wanting overall heartwabest age well developed character really well paced inter connected story kept wanting overall heartwarming
12740,nan
12741,nan
12742,nan
12743,nan
12744,nan
12745,nan
12746,nan
12747,nan
12748,nan
12749,nan
12750,nan
12751,nan
12752,nan
12753,nan
12754,nan
12755,nan
12756,nan
12757,nan
12758,nan
12759,nan
12760,nan
12761,nan
12762,nan
12763,nan
12764,nan
12765,nan
12766,nan
12767,nan
12768,nan
12769,nan
12770,nan
12771,nan
12772,nan
12773,nan
12774,nan
12775,nan
12776,nan
12777,nan
12778,put mental health visual display although got boring time story teach value gratitude appreciation
12779,finished today majority two day began pick start fast get little draggy end bjust finished today majority two day began pick start fast get little draggy end heartfelt story ever
12780,nan
12781,passionate keep hinged loved
12782,nan
12783,nan
12784,nan
12785,nan
12786,nan
12787,nan
12788,nan
12789,kai young underrated
12790,nan
12791,girl girl underrated whole twisted general salvation loved every minute emgirl girl underrated whole twisted general salvation loved every minute emotion flooded wow speechless ana
12792,nan
12793,nan
12794,nan
12795,nan
12796,nan
12797,nan
12798,nan
12799,nan
12800,nan
12801,nan
12802,nan
12803,nan
12804,nan
12805,nan
12806,nan
12807,nan
12808,nan
12809,nan
12810,nan
12811,nan
12812,nan
12813,nan
12814,nan
12815,think jim butcher would admit got rough start year ability weave interesting story think jim butcher would admit got rough start year ability weave interesting story style improved immeasurable codex alera also evidence dresden file successively increased quality since storm front one certainly broken pattern cold day butcher best harry dresden compatriot become well developed nuanced character personality subtle complex mine butcher continues take classic theme villain fantasy transition smoothly contemporary era well anthropomorphizing superhuman cold day butcher throw dresden another horrific circumstance deal think harry got thing control crazy twist happen butcher throw curveballs draw plot element across entire twist planned advance credit butcher telling captivating story keeping contiguous like rest yes including storm front worthwhile exciting leaving exhilarated drooling
12816,nan
12817,nan
12818,nan
12819,nan
12820,entertaining absorbing lot thematic element thing sci enthusiast find familiar comfortable alternate revery entertaining absorbing lot thematic element thing sci enthusiast find familiar comfortable alternate reality invasion finding happiness dystopian future integrates device original way creating picture future may far think excellent satire technology escapism merging time also captivating exciting beginning little bit slow spends lot time setting story pick pretty quickly though one sitting primarily put
12821,nan
12822,nan
12823,nan
12824,nan
12825,nan
12826,nan
12827,nan
12828,nan
12829,nan
12830,nan
12831,nan
12832,nan
12833,nan
12834,nan
12835,nan
12836,nan
12837,nan
12838,nan
12839,nan
12840,nan
12841,nan
12842,nan
12843,nan
12844,nan
12845,nan
12846,nan
12847,nan
12848,nan
12849,nan
12850,nan
12851,nan
12852,nan
12853,nan
12854,nan
12855,nan
12856,nan
12857,nan
12858,nan
12859,nan
12860,nan
12861,nan
12862,nan
12863,nan
12864,nan
12865,nan
12866,nan
12867,nan
12868,nan
12869,nan
12870,nan
12871,nan
12872,nan
12873,nan
12874,nan
12875,nan
12876,nan
12877,nan
12878,nan
12879,nan
12880,nan
12881,nan
12882,nan
12883,nan
12884,nan
12885,nan
12886,nan
12887,nan
12888,nan
12889,nan
12890,nan
12891,nan
12892,nan
12893,nan
12894,nan
12895,nan
12896,nan
12897,nan
12898,nan
12899,nan
12900,nan
12901,nan
12902,nan
12903,nan
12904,nan
12905,nan
12906,nan
12907,nan
12908,nan
12909,nan
12910,nan
12911,nan
12912,nan
12913,nan
12914,nan
12915,nan
12916,nan
12917,nan
12918,nan
12919,nan
12920,nan
12921,nan
12922,nan
12923,nan
12924,nan
12925,nan
12926,nan
12927,nan
12928,nan
12929,nan
12930,nan
12931,nan
12932,nan
12933,nan
12934,nan
12935,nan
12936,nan
12937,nan
12938,nan
12939,nan
12940,nan
12941,nan
12942,nan
12943,nan
12944,nan
12945,nan
12946,nan
12947,nan
12948,nan
12949,nan
12950,nan
12951,nan
12952,nan
12953,nan
12954,nan
12955,nan
12956,nan
12957,nan
12958,nan
12959,nan
12960,nan
12961,nan
12962,nan
12963,nan
12964,nan
12965,nan
12966,nan
12967,nan
12968,nan
12969,nan
12970,nan
12971,nan
12972,nan
12973,nan
12974,nan
12975,nan
12976,nan
12977,nan
12978,preface chosen lovely people fierce alice street team therefore given access copy netjust preface chosen lovely people fierce alice street team therefore given access copy net galley honest reflects personal opinion regarding delf gritty underbelly malicious high school gossip achieves giving perspective four different student connected main character alice epicenter rampant rumor torment tension surround alice feel authentic voice rotating povs distinct one small flaw however every element also limit connection investment character give four star powerful message delivers clever way go people judge alice fragment feeling take peer placed role must discern kind person alice truly thought action povs
12979,nan
12980,nan
12981,spoiler free loved previous statistical probability love first sight heard one ispoiler free loved previous statistical probability love first sight heard one cute nothing made detest mean lived promise cute story compared statistical probability love first sight bit boring think main issue pacing interesting element love family secret never really came satisfying climax kind sputtered destination yes drama occurred hoping something bigger punch plus side character nice rounded liked wishy washy two main character graham ellie goal hope life separate love aspect story also familial struggle helped give dimension reliability wish expanded bit overall fun quick bum looking something lighter mild character conflict probably enjoy happy look like
12982,nan
12983,nan
12984,nan
12985,nan
12986,nan
12987,nan
12988,nan
12989,nan
12990,nan
12991,nan
12992,nan
12993,nan
12994,nan
12995,nan
12996,nan
12997,nan
12998,nan
12999,nan
13000,nan
13001,nan
13002,nan
13003,nan
13004,nan
13005,nan
13006,nan
13007,nan
13008,nan
13009,nan
13010,nan
13011,nan
13012,big fan first shadow bone eagerly counting day till second installment grisha trias big fan first shadow bone eagerly counting day till second installment grisha trilogy released first thought cover art beautiful happy kept style shadow bone cover nothing trip differing cover art style amongst plot without giving major plot twist away believe lot juicy one thrown rich fantasy heroine alina must take dire circumstance ensure safety lot build third act pacing good drag character met first grown evolved good way others much mal fleshed even add nice dimension alina burgeoning relationship favorite element however new character meet along alina journey many claim added whole new layer intrigue additionally enjoyed whole political game element although mentioned first given grand introduction sequel lastly darkling definitely back brings massive amount drama questionable action massively mysterious character entirety action big reveals good character conflict appreciated since many second instalment trilogy suffer form cursed second syndrome although us page space siege storm set finale suffer weight gave star character growth enjoyable steady plot progression fan fire thorn trilogy throne glass
13013,nan
13014,nan
13015,nan
13016,nan
13017,nan
13018,nan
13019,nan
13020,nan
13021,nan
13022,nan
13023,nan
13024,nan
13025,nan
13026,nan
13027,nan
13028,nan
13029,nan
13030,nan
13031,nan
13032,nan
13033,nan
13034,nan
13035,nan
13036,nan
13037,nan
13038,looked forward sadly disappointed lale tattooist somebody might well hii looked forward sadly disappointed lale tattooist somebody might well justification work would easier might gentler others importantly would survive applaud saved food others especially love interest story add bothered wish could felt empathy going compassion others seemed bit happy jewish male auschwitz could access penicillin gave star okay
13039,nan
13040,nan
13041,nan
13042,nan
13043,nan
13044,nan
13045,kristin hannah disappoint loved
13046,loved
13047,story take go back forth germany world war present day united state weave moral theme right andthe story take go back forth germany world war present day united state weave moral theme right wrong shame guilt compassion forgiveness separate story within story minka heartbreaking survival holocaust sage struggle present day fictional story minka young well ended rather abruptly twist turned page wondering glad time ever forgotten
13048,unique story young girl heartbreaking struggle survive foster care system story go back forth wthis unique story young girl heartbreaking struggle survive foster care system story go back forth victoria present day always felt unworthy huge hole inside longing place world longing feel loved victoria comfort flower passion communicates best using language flower amazing wealth information flower meaning story come full circle victoria faced motherhood overwhelming task knowing alone knowing probably exactly mother may faced abandoned baby loved glad
